period,state,state_name,sectorid,sector,sales,sales_units,year,month,TMAX,TMIN,TAVG,HDD,CDD,population,per_capita_income
2016-11-01,CT,Connecticut,COM,commercial,923.31871,million kilowatt hours,2016,11,12.263112643678165,0.8314298850574713,6.547271264367817,343.074,0.0,3607614,67551
2016-10-01,CT,Connecticut,COM,commercial,992.17094,million kilowatt hours,2016,10,17.831733333333332,6.362012903225807,12.096741935483871,188.764,6.3,3607614,67551
2016-09-01,CT,Connecticut,COM,commercial,1172.19301,million kilowatt hours,2016,9,25.01707126436781,13.563135960591133,19.290795073891623,31.2,69.768,3607614,67551
2016-08-01,CT,Connecticut,COM,commercial,1257.95732,million kilowatt hours,2016,8,29.3024931435288,17.61948717948718,23.46711527578251,1.0730769230769237,164.93653846153848,3607614,67551
2016-07-01,CT,Connecticut,COM,commercial,1181.10588,million kilowatt hours,2016,7,29.52801635392508,17.738093387714745,23.634432353425854,1.0339999999999998,166.46400000000003,3607614,67551
2016-06-01,CT,Connecticut,COM,commercial,1125.12715,million kilowatt hours,2016,6,26.06148069878839,13.728500986193296,19.88922161172161,11.81346153846154,66.96153846153847,3607614,67551
2016-05-01,CT,Connecticut,COM,commercial,950.68599,million kilowatt hours,2016,5,20.616035821085447,8.862492969396195,14.729720016542595,126.3403846153846,30.18653846153846,3607614,67551
2016-04-01,CT,Connecticut,COM,commercial,992.34507,million kilowatt hours,2016,4,14.49051282051282,2.094258241758242,8.292385531135531,287.26153846153846,0.7519230769230771,3607614,67551
2016-03-01,CT,Connecticut,COM,commercial,1002.91229,million kilowatt hours,2016,3,11.817880542396672,0.436108646431227,6.126994594413949,361.3288461538461,0.0423076923076923,3607614,67551
2016-02-01,CT,Connecticut,COM,commercial,995.25075,million kilowatt hours,2016,2,5.896736871537933,-5.890404655026671,0.0263033796687642,499.2442307692308,0.0,3607614,67551
2016-01-01,CT,Connecticut,COM,commercial,1078.01972,million kilowatt hours,2016,1,3.326647116324536,-6.411409970674487,-1.5455599217986316,583.8240000000001,0.0,3607614,67551
2015-12-01,CT,Connecticut,COM,commercial,1013.52666,million kilowatt hours,2015,12,10.822706847595612,1.9423907074880375,6.377397262390311,340.175,0.0,3611891,66222
2015-11-01,CT,Connecticut,COM,commercial,960.25096,million kilowatt hours,2015,11,13.493600181746734,2.429959720994204,7.961779951370468,292.79791666666665,0.4979166666666666,3611891,66222
2015-10-01,CT,Connecticut,COM,commercial,1013.40796,million kilowatt hours,2015,10,17.08625947348906,4.633721690767519,10.859990582128292,216.926,0.3200000000000001,3611891,66222
2015-09-01,CT,Connecticut,COM,commercial,1199.74513,million kilowatt hours,2015,9,26.61507799671593,13.299861795292829,19.95746989600438,20.18958333333333,78.37291666666667,3611891,66222
2015-08-01,CT,Connecticut,COM,commercial,1220.45857,million kilowatt hours,2015,8,28.401745007680493,16.438660522273427,22.42020276497696,0.5080000000000006,136.3,3611891,66222
2015-07-01,CT,Connecticut,COM,commercial,1221.22008,million kilowatt hours,2015,7,28.159966529622604,16.748716266076325,22.453142921146952,1.1229166666666668,136.98958333333334,3611891,66222
2015-06-01,CT,Connecticut,COM,commercial,1099.92266,million kilowatt hours,2015,6,24.051005747126435,13.434295977011494,18.742650862068967,37.302083333333336,59.51041666666666,3611891,66222
2015-05-01,CT,Connecticut,COM,commercial,978.59985,million kilowatt hours,2015,5,23.88781807253056,10.04579743538369,16.966807753957124,70.93478260869566,39.05652173913043,3611891,66222
